9199,x=(180-110)-(110/2),"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(B,A,D)),110), Line(A,B), Line(A,C), Point(F), Line(D,F), Find(MeasureOf(Angle(C,D,F)))",Rhombus ABCD  Equals MeasureOf Angle BAD  110  Line AB  Line AC  Point F  Line DF  Find MeasureOf Angle CDF   ,15
9200,x=3*2,"Rhombus(A,B,C,D), Line(A,C), Line(B,D), Point(O), IsMidpointOf(Point(E),Line($)), Line(A,D), Equals(LengthOf(Line(O,E)),3), Find(SideOf(Rhombus($)))",Rhombus ABCD  Line AC  Line BD  Point O  IsMidpointOf Point E Line $   Line AD  Equals LengthOf Line OE  3  Find SideOf Rhombus $   ,6
9211,x=((4*2)*2)*2,"Rhombus(A,B,C,D), IsMidpointOf(Point(E),Line(A,B)), Parallel(Line(E,F),Line(B,C)), Line(A,C), Point(F), Equals(LengthOf(Line(E,F)),4), Find(PerimeterOf(Rhombus($)))",Rhombus ABCD  IsMidpointOf Point E Line AB   Parallel Line EF Line BC   Line AC  Point F  Equals LengthOf Line EF  4  Find PerimeterOf Rhombus $   ,32
9212,x=6,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(D,A,B)),60), Equals(Line(B,D),6), Find(SideOf(Rhombus($)))",Rhombus ABCD  Equals MeasureOf Angle DAB  60  Equals Line BD 6  Find SideOf Rhombus $   ,6
9213,x=6,"Equals(SideOf(Rhombus(A,B,C,D)),6), Equals(MeasureOf(Angle(A,B,C)),60), Line(A,C)",Equals SideOf Rhombus ABCD  6  Equals MeasureOf Angle ABC  60  Line AC ,6
9215,x=6,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(A,B,C)),60), Equals(LengthOf(Line(A,C)),6), Find(LengthOf(Line(A,B)))",Rhombus ABCD  Equals MeasureOf Angle ABC  60  Equals LengthOf Line AC  6  Find LengthOf Line AB   ,6
9217,x=4,"Line(B,D), Rhombus(A,B,C,D), Perpendicular(Line(P,E),Line(A,B)), Equals(LengthOf(Line(P,E)),4), Point(P), Line(B,C)",Line BD  Rhombus ABCD  Perpendicular Line PE Line AB   Equals LengthOf Line PE  4  Point P  Line BC ,4
9218,x=(cos(((180-120)/2)/180*pi))*2,"Line(A,C), Rhombus(A,B,C,D), Equals(LengthOf(Line(A,B)),2), Equals(MeasureOf(Angle(B)),120), Perpendicular(Line(P,E),Line(C,D)), Point(E), Perpendicular(Line(P,F),Line(A,D)), Point(F), Line(P,F), Find(LengthOf(Line(P,E)))",Line AC  Rhombus ABCD  Equals LengthOf Line AB  2  Equals MeasureOf Angle B  120  Perpendicular Line PE Line CD   Point E  Perpendicular Line PF Line AD   Point F  Line PF  Find LengthOf Line PE   ,1.732050808
9219,x=(6/2)*6,"Rhombus(A,B,C,D), Equals(LengthOf(Line(A,B)),6), Equals(MeasureOf(Angle(A)),30), Find(AreaOf(Rhombus(A,B,C,D)))",Rhombus ABCD  Equals LengthOf Line AB  6  Equals MeasureOf Angle A  30  Find AreaOf Rhombus ABCD   ,18
9220,x=((??((16/2)*(16/2)-10*10))*2)*((??((16/2)*(16/2)-10*10))*2),"Rhombus(A,B,C,D), Equals(LengthOf(Line(A,B)),10), Equals(LengthOf(Line(A,C)),16), Find(AreaOf(Rhombus(A,B,C,D)))",Rhombus ABCD  Equals LengthOf Line AB  10  Equals LengthOf Line AC  16  Find AreaOf Rhombus ABCD   ,96
9222,x=((4+4)+4)+4,"Rhombus(A,B,C,D), Equals(LengthOf(Line(A,B)),4), Point(P), Line(B,D), SinOf(g), Equals(Point(P),Parallel(Line(E,F),Line(A,B))), Line(B,C), Line(A,D), Point(E), Equals(Point(P),Parallel(Line(G,H),Line(B,C))), Line(A,B), Line(C,D), Quadrilateral(B,E,P,G), Quadrilateral(P,H,D,F)",Rhombus ABCD  Equals LengthOf Line AB  4  Point P  Line BD  SinOf g  Equals Point P Parallel Line EF Line AB    Line BC  Line AD  Point E  Equals Point P Parallel Line GH Line BC    Line AB  Line CD  Quadrilateral BEPG  Quadrilateral PHDF ,16
9224,x=((180-110)/2)-110,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(C)),110), IntersectAt(Line(B,C),Line(B,D),Point(E)), Line(A,E), Find(MeasureOf(Angle(E,A,D)))",Rhombus ABCD  Equals MeasureOf Angle C  110  IntersectAt Line BC Line BD Point E   Line AE  Find MeasureOf Angle EAD   ,75
9225,x=(180-20)-20,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(A,B,D)),20), Find(MeasureOf(Angle(C)))",Rhombus ABCD  Equals MeasureOf Angle ABD  20  Find MeasureOf Angle C   ,140
9227,x=90-42,"Parallelogram(A,B,C,D), Perpendicular(Line(C,E),Line(A,B)), Point(C), Equals(MeasureOf(Angle(B,C,E)),42), Find(MeasureOf(Angle(D)))",Parallelogram ABCD  Perpendicular Line CE Line AB   Point C  Equals MeasureOf Angle BCE  42  Find MeasureOf Angle D   ,48
9228,x=70/2,"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(B)),70), BisectsAngle(Line(D,E),Angle($)), Find(MeasureOf(Angle(C,D,E)))",Parallelogram ABCD  Equals MeasureOf Angle B  70  BisectsAngle Line DE Angle $   Find MeasureOf Angle CDE   ,35
9230,x=(180-65)-65,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(B,C)),Line(B,D)), Equals(MeasureOf(Angle(C)),65), Find(MeasureOf(Angle(A,D,B)))",Parallelogram ABCD  Equals LengthOf Line BC  Line BD   Equals MeasureOf Angle C  65  Find MeasureOf Angle ADB   ,50
9231,x=(??((2/2)*(2/2)+2*2))*2,"IntersectAt(Parallelogram(A,B,C,D),Line(A,C),Line(B,D),Point(O)), Perpendicular(Line(A,B),Line(A,C)), Equals(MeasureOf(Angle(D,A,C)),45), Equals(LengthOf(Line(A,C)),2), Find(LengthOf(Line(B,D)))",IntersectAt Parallelogram ABCD Line AC Line BD Point O   Perpendicular Line AB Line AC   Equals MeasureOf Angle DAC  45  Equals LengthOf Line AC  2  Find LengthOf Line BD   ,4.472135955
9232,x=(6+6)-2,"Parallelogram(A,B,C,D), BisectsAngle(Line(B,F),MeasureOf(Angle(A,B,C))), Line(A,D), Point(F), BisectsAngle(Line(C,E),MeasureOf(Angle(B,C,D))), Point(E), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(E,F)),2), Find(LengthOf(Line(B,C)))",Parallelogram ABCD  BisectsAngle Line BF MeasureOf Angle ABC    Line AD  Point F  BisectsAngle Line CE MeasureOf Angle BCD    Point E  Equals LengthOf Line AB  6  Equals LengthOf Line EF  2  Find LengthOf Line BC   ,10
9233,x=((38/2)+(24/2))+14,"Parallelogram(A,B,C,D), IsDiagonalOf(Line(A,C),Parallelogram(A,B,C,D)), IsDiagonalOf(Line(B,D),Parallelogram(A,B,C,D)), Line(A,C), Line(B,D), Equals(LengthOf(Line(A,C)),24), Equals(LengthOf(Line(B,D)),38), Equals(LengthOf(Line(A,D)),14), LengthOf(Triangle(O,B,C)), Find(PerimeterOf(Polygon($)))",Parallelogram ABCD  IsDiagonalOf Line AC Parallelogram ABCD   IsDiagonalOf Line BD Parallelogram ABCD   Line AC  Line BD  Equals LengthOf Line AC  24  Equals LengthOf Line BD  38  Equals LengthOf Line AD  14  LengthOf Triangle OBC   Find PerimeterOf Polygon $   ,45
9234,x=(??((2/2)*(2/2)-3*3))*2,"Parallelogram(A,B,C,D), Line(B,E), Line(C,F), MeasureOf(Angle(A,B,C)), MeasureOf(Angle(B,C,D)), Line(A,D), Point(E), Point(F), IntersectAt(Line(B,E),Line(C,F),Point(G)), Equals(LengthOf(Line(A,B)),3), Equals(LengthOf(Line(B,C)),5), Equals(LengthOf(Line(C,F)),2), Find(LengthOf(Line(B,E)))",Parallelogram ABCD  Line BE  Line CF  MeasureOf Angle ABC   MeasureOf Angle BCD   Line AD  Point E  Point F  IntersectAt Line BE Line CF Point G   Equals LengthOf Line AB  3  Equals LengthOf Line BC  5  Equals LengthOf Line CF  2  Find LengthOf Line BE   ,5.656854249
9235,x=(180-44)-(44/2),"Parallelogram(A,B,C,D), Line(A,C), Point(B), Equals(Equals(MeasureOf(Angle(1)),MeasureOf(Angle(2))),44), Find(MeasureOf(Angle(B)))",Parallelogram ABCD  Line AC  Point B  Equals Equals MeasureOf Angle 1  MeasureOf Angle 2   44  Find MeasureOf Angle B   ,114
9236,x=(16/2)+6,"Line(A,C), Line(B,D), Parallelogram(A,B,C,D), Point(O), Equals(LengthOf(Line(B,D)),16), Equals(LengthOf(Line(C,D)),6), LengthOf(Triangle(A,B,O)), Find(PerimeterOf(Polygon($)))",Line AC  Line BD  Parallelogram ABCD  Point O  Equals LengthOf Line BD  16  Equals LengthOf Line CD  6  LengthOf Triangle ABO   Find PerimeterOf Polygon $   ,14
9237,x=6*2,"Rhombus(A,B,C,D), IsMidpointOf(Point(E),Line(A,B)), Parallel(Line(E,F),Line(B,C)), Line(A,C), Point(F), Equals(LengthOf(Line(E,F)),6), Find(LengthOf(Line(C,D)))",Rhombus ABCD  IsMidpointOf Point E Line AB   Parallel Line EF Line BC   Line AC  Point F  Equals LengthOf Line EF  6  Find LengthOf Line CD   ,12
9238,x=(??((6/2)*(6/2)-5*5))*2,"Parallelogram(A,B,C,D), Line(A,G), MeasureOf(Angle(B,A,D)), Line(B,C), Point(E), Equals(LengthOf(Line(B,F)),6), Equals(LengthOf(Line(A,B)),5), Find(LengthOf(Line(A,E)))",Parallelogram ABCD  Line AG  MeasureOf Angle BAD   Line BC  Point E  Equals LengthOf Line BF  6  Equals LengthOf Line AB  5  Find LengthOf Line AE   ,8
9239,x=(8-6)+(8-6),"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(B,C)),8), MeasureOf(Angle(C)), Line(A,D), Line(B,A), Line(A,F), Find(LengthOf(Line(A,E)))",Parallelogram ABCD  Equals LengthOf Line AB  6  Equals LengthOf Line BC  8  MeasureOf Angle C   Line AD  Line BA  Line AF  Find LengthOf Line AE   ,4
9241,x=((12/2)+(6/2))+8,"Line(A,C), Line(B,D), Parallelogram(A,B,C,D), Point(O), Equals(LengthOf(Line(A,D)),8), Equals(LengthOf(Line(B,D)),12), Equals(LengthOf(Line(A,C)),6), LengthOf(Triangle(O,B,C)), Find(PerimeterOf(Polygon($)))",Line AC  Line BD  Parallelogram ABCD  Point O  Equals LengthOf Line AD  8  Equals LengthOf Line BD  12  Equals LengthOf Line AC  6  LengthOf Triangle OBC   Find PerimeterOf Polygon $   ,17
9242,x=180-135,"Parallelogram(A,B,C,D), Line(B,C), Equals(MeasureOf(Angle(A)),135), Find(MeasureOf(Angle(M,C,D)))",Parallelogram ABCD  Line BC  Equals MeasureOf Angle A  135  Find MeasureOf Angle MCD   ,45
9243,x=((14/2)+(8/2))+10,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(B,C)),10), Equals(LengthOf(Line(A,C)),8), Equals(LengthOf(Line(B,D)),14), LengthOf(Triangle(B,O,C)), Find(PerimeterOf(Polygon($)))",Parallelogram ABCD  Equals LengthOf Line BC  10  Equals LengthOf Line AC  8  Equals LengthOf Line BD  14  LengthOf Triangle BOC   Find PerimeterOf Polygon $   ,21
9244,x=((16/2)+(10/2))+11,"Parallelogram(A,B,C,D), IsDiagonalOf(Line(A,C),Parallelogram(A,B,C,D)), IsDiagonalOf(Line(B,D),Parallelogram(A,B,C,D)), Line(A,C), Line(B,D), Equals(LengthOf(Line(A,C)),10), Equals(LengthOf(Line(B,D)),16), Equals(LengthOf(Line(A,D)),11), LengthOf(Triangle(O,B,C)), Find(PerimeterOf(Polygon($)))",Parallelogram ABCD  IsDiagonalOf Line AC Parallelogram ABCD   IsDiagonalOf Line BD Parallelogram ABCD   Line AC  Line BD  Equals LengthOf Line AC  10  Equals LengthOf Line BD  16  Equals LengthOf Line AD  11  LengthOf Triangle OBC   Find PerimeterOf Polygon $   ,24
9245,x=8-6,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,D)),6), Equals(LengthOf(Line(A,B)),8), BisectsAngle(Line(C,E),MeasureOf(Angle(B,C,D))), Line(B,C), SideOf(Regular(Polygon($))), Point(E), Find(LengthOf(Line(A,E)))",Parallelogram ABCD  Equals LengthOf Line AD  6  Equals LengthOf Line AB  8  BisectsAngle Line CE MeasureOf Angle BCD    Line BC  SideOf Regular Polygon $    Point E  Find LengthOf Line AE   ,2
9246,x=7-3,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,D)),7), Equals(LengthOf(Line(A,B)),3), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Line(B,C), Point(E), Find(LengthOf(Line(E,C)))",Parallelogram ABCD  Equals LengthOf Line AD  7  Equals LengthOf Line AB  3  BisectsAngle Line AE MeasureOf Angle BAD    Line BC  Point E  Find LengthOf Line EC   ,4
9247,x=50,"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(C)))",Parallelogram ABCD  Equals MeasureOf Angle A  50  Find MeasureOf Angle C   ,50
9248,x=48/6,"Rhombus(A,B,C,D), Perpendicular(Line(A,E),Line(B,C)), Circle(E), Rhombus($), Equals(LengthOf(Line(A,E)),6), Find(SideOf(Rhombus($)))",Rhombus ABCD  Perpendicular Line AE Line BC   Circle E  Rhombus $  Equals LengthOf Line AE  6  Find SideOf Rhombus $   ,8
9249,x=5-3,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,D)),5), Equals(LengthOf(Line(A,B)),3), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Line(B,C), SideOf(Regular(Polygon($))), Point(E), Find(LengthOf(Line(E,C)))",Parallelogram ABCD  Equals LengthOf Line AD  5  Equals LengthOf Line AB  3  BisectsAngle Line AE MeasureOf Angle BAD    Line BC  SideOf Regular Polygon $    Point E  Find LengthOf Line EC   ,2
9250,x=(??((6/2)*(6/2)-5*5))*2,"Parallelogram(A,B,C,D), Arc(w,i,t), Line(A,B), Line(A,D), Mul(IsRadiusOf(Line(B,F),radius($)),\frac{1}{2}), Point(G), Equals(LengthOf(Line(B,F)),6), Equals(LengthOf(Line(A,B)),5), Find(LengthOf(Line(A,E)))",Parallelogram ABCD  Arc wit  Line AB  Line AD  Mul IsRadiusOf Line BF radius $  \frac{1}{2}  Point G  Equals LengthOf Line BF  6  Equals LengthOf Line AB  5  Find LengthOf Line AE   ,8
9251,x=(20/2)+4,"Parallelogram(A,B,C,D), IntersectAt(Line(A,C),Line(B,D),Point(O)), Equals(LengthOf(Line(C,D)),4), LengthOf(Triangle(O,A,B)), Find(PerimeterOf(Polygon($)))",Parallelogram ABCD  IntersectAt Line AC Line BD Point O   Equals LengthOf Line CD  4  LengthOf Triangle OAB   Find PerimeterOf Polygon $   ,14
9252,x=((16/2)-2)-2,"Equals(PerimeterOf(Parallelogram(A,B,C,D)),16), Line(A,E), MeasureOf(Angle(B,A,D)), Line(C,D), Point(E), Equals(LengthOf(Line(B,E)),2), Find(LengthOf(Line(C,E)))",Equals PerimeterOf Parallelogram ABCD  16  Line AE  MeasureOf Angle BAD   Line CD  Point E  Equals LengthOf Line BE  2  Find LengthOf Line CE   ,4
9253,x=90-53,"Parallelogram(A,B,C,D), Perpendicular(Line(C,E),Line(A,B)), SinOf(g), Point(C), Equals(MeasureOf(Angle(E,A,D)),53), Find(MeasureOf(Angle(B,C,E)))",Parallelogram ABCD  Perpendicular Line CE Line AB   SinOf g  Point C  Equals MeasureOf Angle EAD  53  Find MeasureOf Angle BCE   ,37
9255,x=4*2,"Parallelogram(A,B,C,D), Parallel(Line(E,F),Line(A,B)), IsMidpointOf(Point(F),Line(B,D)), Equals(LengthOf(Line(E,F)),4), Find(LengthOf(Line(C,D)))",Parallelogram ABCD  Parallel Line EF Line AB   IsMidpointOf Point F Line BD   Equals LengthOf Line EF  4  Find LengthOf Line CD   ,8
9257,x=8/2,"Parallelogram(A,B,C,D), Parallelogram($), Find(AreaOf(Polygon($)))",Parallelogram ABCD  Parallelogram $  Find AreaOf Polygon $   ,4
9258,x=??((12/2)*(12/2)-(20/2)*(20/2)),"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(O,D,A)),90), Equals(LengthOf(Line(A,C)),20), Equals(LengthOf(Line(B,D)),12), Find(LengthOf(Line(A,D)))",Parallelogram ABCD  Equals MeasureOf Angle ODA  90  Equals LengthOf Line AC  20  Equals LengthOf Line BD  12  Find LengthOf Line AD   ,8
9260,x=((10/2)-1)/2,"Equals(PerimeterOf(Parallelogram(A,B,C,D)),10), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Equals(LengthOf(Line(C,E)),1), Find(LengthOf(Line(A,B)))",Equals PerimeterOf Parallelogram ABCD  10  BisectsAngle Line AE MeasureOf Angle BAD    Equals LengthOf Line CE  1  Find LengthOf Line AB   ,2
9261,x=5-3,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,D)),5), Equals(LengthOf(Line(A,B)),3), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Line(B,C), Point(E), Line(B,E), Line(E,C)",Parallelogram ABCD  Equals LengthOf Line AD  5  Equals LengthOf Line AB  3  BisectsAngle Line AE MeasureOf Angle BAD    Line BC  Point E  Line BE  Line EC ,2
9262,x=(180-65)-65,"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(A)),65), Perpendicular(Line(D,E),Line(A,B)), Point(E), IsMidpointOf(Point(F),Line($)), Line(A,D), Line(F,E), Find(MeasureOf(Angle(A,F,E)))",Parallelogram ABCD  Equals MeasureOf Angle A  65  Perpendicular Line DE Line AB   Point E  IsMidpointOf Point F Line $   Line AD  Line FE  Find MeasureOf Angle AFE   ,50
9263,x=4-3,"Parallelogram(A,B,C,D), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Line(C,D), Point(E), Equals(LengthOf(Line(A,D)),3), Equals(LengthOf(Line(A,B)),4), Find(LengthOf(Line(E,C)))",Parallelogram ABCD  BisectsAngle Line AE MeasureOf Angle BAD    Line CD  Point E  Equals LengthOf Line AD  3  Equals LengthOf Line AB  4  Find LengthOf Line EC   ,1
9264,x=40*2,"Parallelogram(A,B,C,D), Point(O), Line(A,D), Line(C,D), Perpendicular(Line(O,M),Line(A,C)), Point(M), PerimeterOf(Polygon($)), Equals(LengthOf(Triangle(C,D,M)),40), Find(PerimeterOf(Parallelogram(A,B,C,D)))",Parallelogram ABCD  Point O  Line AD  Line CD  Perpendicular Line OM Line AC   Point M  PerimeterOf Polygon $   Equals LengthOf Triangle CDM  40  Find PerimeterOf Parallelogram ABCD   ,80
9265,x=((28/2)/2)+(10/2),"Equals(PerimeterOf(Parallelogram(A,B,C,D)),28), Line(A,C), Line(B,D), Point(O), IsMidpointOf(Point(E),Line(C,D)), Equals(LengthOf(Line(B,D)),10), LengthOf(Triangle(D,O,E)), Find(PerimeterOf(Polygon($)))",Equals PerimeterOf Parallelogram ABCD  28  Line AC  Line BD  Point O  IsMidpointOf Point E Line CD   Equals LengthOf Line BD  10  LengthOf Triangle DOE   Find PerimeterOf Polygon $   ,12
9266,x=6+8,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(B,C)),8), Line(A,C), Line(A,D), Find(PerimeterOf(Triangle(C,D,E)))",Parallelogram ABCD  Equals LengthOf Line AB  6  Equals LengthOf Line BC  8  Line AC  Line AD  Find PerimeterOf Triangle CDE   ,14
9267,x=((??((10/2)*(10/2)-3*3))*2)*2,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,B)),10), MeasureOf(Angle(B,A,D)), Line(B,C), Point(E), Line(D,C), Point(F), Perpendicular(Line(D,G),Line(A,E)), Equals(LengthOf(Line(D,G)),3), Find(SideOf(Line(A,E)))",Parallelogram ABCD  Equals LengthOf Line AB  10  MeasureOf Angle BAD   Line BC  Point E  Line DC  Point F  Perpendicular Line DG Line AE   Equals LengthOf Line DG  3  Find SideOf Line AE   ,16
9268,x=(90-60)-90,"Parallelogram(A,B,C,D), Perpendicular(Line(A,E),Line(B,C)), Perpendicular(Line(A,F),Line(D,C)), Line(D,C), Point(F), Equals(MeasureOf(Angle(E,A,F)),60), Find(MeasureOf(Angle(B)))",Parallelogram ABCD  Perpendicular Line AE Line BC   Perpendicular Line AF Line DC   Line DC  Point F  Equals MeasureOf Angle EAF  60  Find MeasureOf Angle B   ,60
9269,x=60,"Rhombus($), Equals(SideOf(Regular(Polygon($))),15), Equals(LengthOf(Line(A,B)),15), Equals(LengthOf(Line(B,C)),15), Find(MeasureOf(Angle(1)))",Rhombus $  Equals SideOf Regular Polygon $   15  Equals LengthOf Line AB  15  Equals LengthOf Line BC  15  Find MeasureOf Angle 1   ,60
9270,x=((3+4)+4)*2,"Parallelogram(A,B,C,D), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Equals(LengthOf(Line(C,E)),3), Equals(LengthOf(Line(A,B)),4), Find(PerimeterOf(Parallelogram(A,B,C,D)))",Parallelogram ABCD  BisectsAngle Line AE MeasureOf Angle BAD    Equals LengthOf Line CE  3  Equals LengthOf Line AB  4  Find PerimeterOf Parallelogram ABCD   ,22
9272,x=(63*2)-180,"Parallelogram(A,B,C,D), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Equals(MeasureOf(Angle(A,E,B)),63), Find(MeasureOf(Angle(D)))",Parallelogram ABCD  BisectsAngle Line AE MeasureOf Angle BAD    Equals MeasureOf Angle AEB  63  Find MeasureOf Angle D   ,54
9273,x=(180-80)/2,"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(B)),80), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Line(B,C), Point(E), Find(MeasureOf(Angle(A,E,B)))",Parallelogram ABCD  Equals MeasureOf Angle B  80  BisectsAngle Line AE MeasureOf Angle BAD    Line BC  Point E  Find MeasureOf Angle AEB   ,50
9274,x=42+23,"Parallelogram(A,B,C,D), Line(A,C), Line(B,D), Point(O), Equals(MeasureOf(Angle(D,A,C)),42), Equals(MeasureOf(Angle(C,B,D)),23), Find(MeasureOf(Angle(C,O,D)))",Parallelogram ABCD  Line AC  Line BD  Point O  Equals MeasureOf Angle DAC  42  Equals MeasureOf Angle CBD  23  Find MeasureOf Angle COD   ,65
9275,x=5*2,"Parallelogram(A,B,C,D), Square($), Shape($), Line(E,F), Line(G,H), Line(I,J), Line(K,L), Equals(AreaOf(Parallelogram(A,B,C,D)),5)",Parallelogram ABCD  Square $  Shape $  Line EF  Line GH  Line IJ  Line KL  Equals AreaOf Parallelogram ABCD  5 ,10
9276,x=6*4,"Parallelogram(A,B,C,D), Line(A,C), Line(B,D), Point(O), Equals(LengthOf(Line(A,C)),10), Equals(LengthOf(Line(B,D)),6), Equals(LengthOf(Line(A,D)),4), Find(AreaOf(Parallelogram(A,B,C,D)))",Parallelogram ABCD  Line AC  Line BD  Point O  Equals LengthOf Line AC  10  Equals LengthOf Line BD  6  Equals LengthOf Line AD  4  Find AreaOf Parallelogram ABCD   ,24
9278,x=((48/2)/2)/2,"Equals(AreaOf(Parallelogram(A,B,C,D)),48), IsMidpointOf(Point(E),Line(A,B)), Line(D,E), Line(O,E), LengthOf(Triangle(O,D,E)), Find(AreaOf(Polygon($)))",Equals AreaOf Parallelogram ABCD  48  IsMidpointOf Point E Line AB   Line DE  Line OE  LengthOf Triangle ODE   Find AreaOf Polygon $   ,6
9279,x=(3*2)/2,"Parallelogram(A,B,C,D), Line(A,C), IsDiagonalOf(Line(B,D),Polygon($)), Equals(LengthOf(Line(B,C)),3), HeightOf(Polygon($)), Line(B,C), Equals(SideOf(Regular(Polygon($))),2), Find(AreaOf(Polygon($)))",Parallelogram ABCD  Line AC  IsDiagonalOf Line BD Polygon $   Equals LengthOf Line BC  3  HeightOf Polygon $   Line BC  Equals SideOf Regular Polygon $   2  Find AreaOf Polygon $   ,3
9280,x=((180-150)-180)-((180-150)-180),"Parallelogram(A,B,C,D), MeasureOf(Angle(A,B,C)), Line(A,D), Equals(MeasureOf(Angle(B,E,D)),150), Find(MeasureOf(Angle(A)))",Parallelogram ABCD  MeasureOf Angle ABC   Line AD  Equals MeasureOf Angle BED  150  Find MeasureOf Angle A   ,120
9281,x=90-70,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(B,D)),Line(C,D)), Equals(MeasureOf(Angle(C)),70), Perpendicular(Line(A,E),Line(B,D)), Circle(E), Find(MeasureOf(Angle(D,A,E)))",Parallelogram ABCD  Equals LengthOf Line BD  Line CD   Equals MeasureOf Angle C  70  Perpendicular Line AE Line BD   Circle E  Find MeasureOf Angle DAE   ,20
9282,x=(54*2)-180,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(B,C)),Mul(Line(A,B),2)), Perpendicular(Line(C,E),Line(A,B)), IsMidpointOf(Point(F),Line(A,D)), Equals(MeasureOf(Angle(A,E,F)),54), Find(MeasureOf(Angle(B)))",Parallelogram ABCD  Equals LengthOf Line BC  Mul Line AB 2   Perpendicular Line CE Line AB   IsMidpointOf Point F Line AD   Equals MeasureOf Angle AEF  54  Find MeasureOf Angle B   ,72
9283,x=(6+5)+(2*2),"Parallelogram(A,B,C,D), Line(E,F), Point(O), Equals(LengthOf(Line(A,D)),6), Equals(LengthOf(Line(A,B)),5), Equals(LengthOf(Line(O,E)),2), Find(PerimeterOf(Quadrilateral(A,B,F,E)))",Parallelogram ABCD  Line EF  Point O  Equals LengthOf Line AD  6  Equals LengthOf Line AB  5  Equals LengthOf Line OE  2  Find PerimeterOf Quadrilateral ABFE   ,15
9285,x=(23-5)*2,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,B)),5), Point(O), PerimeterOf(Polygon($)), Equals(LengthOf(Triangle(O,C,D)),23), IsDiagonalOf(Line(A,C),Parallelogram(A,B,C,D)), IsDiagonalOf(Line(B,D),Parallelogram(A,B,C,D)), Line(A,C), Line(B,D)",Parallelogram ABCD  Equals LengthOf Line AB  5  Point O  PerimeterOf Polygon $   Equals LengthOf Triangle OCD  23  IsDiagonalOf Line AC Parallelogram ABCD   IsDiagonalOf Line BD Parallelogram ABCD   Line AC  Line BD ,36
9286,x=((180-40)/2)+40,"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(B)),40), MeasureOf(Angle(A)), Find(MeasureOf(Angle(D)))",Parallelogram ABCD  Equals MeasureOf Angle B  40  MeasureOf Angle A   Find MeasureOf Angle D   ,110
9287,x=((32/2)-4)/2,"Equals(CircumferenceOf(Parallelogram(A,B,C,D)),32), IntersectAt(Line(A,C),Line(B,D),Point(O)), CircumferenceOf(Circle($)), Equals(LengthOf(Triangle(A,O,D)),4), LengthOf(Triangle(A,O,B)), Find(LengthOf(Line(A,B)))",Equals CircumferenceOf Parallelogram ABCD  32  IntersectAt Line AC Line BD Point O   CircumferenceOf Circle $   Equals LengthOf Triangle AOD  4  LengthOf Triangle AOB   Find LengthOf Line AB   ,6
9289,x=((9-6)+(180-120))+((9-6)+(180-120)),"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(A,D)),9), Equals(MeasureOf(Angle(B,A,D)),120), MeasureOf(Angle(B,A,D)), Line(B,C), Point(E), Line(D,C), Point(F), LengthOf(Triangle(C,E,F)), Find(PerimeterOf(Polygon($)))",Parallelogram ABCD  Equals LengthOf Line AB  6  Equals LengthOf Line AD  9  Equals MeasureOf Angle BAD  120  MeasureOf Angle BAD   Line BC  Point E  Line DC  Point F  LengthOf Triangle CEF   Find PerimeterOf Polygon $   ,9
